url,description,is_image_related
https://chatgpt.com/g/g-AKwagjAqc-crossword-generator,Crossword Generator. By HWANG INSIM. Your assistant for creating and solving crosswords. Create a casual-themed crossword on... Design a fun crossword about...,True
https://chatgpt.com/g/g-ALeV0NVEC-museum-gpt,Snap a picture of Artwork. Ask questions! Get intelligent answers. The ultimate docent. What was going on in artist's life when they made this?,True
https://chatgpt.com/g/g-AMh1TrqCX-custom-instruction-generator,Creates instructions based on a Persona or Profession that you can then paste into the two boxes in Custom Instructions. Let's start the process.,True
https://chatgpt.com/g/g-AQsayEEwg-logo-master-gpt,"Fast and humorous logo design assistant, with immediate 'Logo Roulette' style choices. Try 'Logo Roulette' for instant style ideas!",True
https://chatgpt.com/g/g-Aa4SVxHiW-fortune-teller,"Give me an image, and I'll tell you about your future . It's a game. Let's try. :) If I can hallucinate, why not hallucinate your future. :P.",True
https://chatgpt.com/g/g-AaaxKMyIj-makeup-artiest,Virtual makeup artist for personalized cosmetic advice. What makeup suits a round face? Suggest a lipstick for daily wear. Attach. Create image.,True
https://chatgpt.com/g/g-Aad5C9W2l-flux-kontext-prompt-generator,"Generate 5 detailed, creative, optimized prompts that are ready to create awesome images in Flux. A luxurious, ultra-modern house with an elegant circular ...",True
https://chatgpt.com/g/g-Ab4orkyJS-ad-creator-pro,Ad Creator Pro. By community builder. Friendly creator of academic-style ads for immersive learning tech. Sign up to chat. Sign up or Log in to chat.,False
https://chatgpt.com/g/g-Ae7VABcAR-vision-visual-innovation-and-strategic-insights,"Meet VISION : Visual Innovation & Strategic Insights for Optimal Narration v1.0 👁️‍🗨️ Crafting stunning, wordless visual stories, expertly balancing color, ...",True
https://chatgpt.com/g/g-AlETg0JEY-nietzsche-gpt,Embodying Nietzsche's philosophy and style. What is Nietzsche's view on morality? Can you explain Nietzsche's concept of the Übermensch? Attach. Create image.,True
https://chatgpt.com/g/g-ApfTMTlEG-reply-generator-ai,"Create reply messages for personal and business use, from simple conversations to marketing text answers. AI online text reply generator writer.",False
https://chatgpt.com/g/g-AtRiwHyIH-anime-gpt,Creating diverse anime images from text using DALLE 3. Can you create a Shonen style image? What does a Josei style artwork look like? Attach. Create image.,True
https://chatgpt.com/g/g-Ayg9JIex6-map-maker,"Creates text-free, 1 or 2-color political maps, focusing on visual clarity. Specify the type of map you need. What region or country should the map cover?",True
https://chatgpt.com/g/g-B0qQFiHvB-prompt-master,Transforms instructions into perfect GPT-4 prompts. Describe a beautiful place in French. Explain a concept in programmation. Attach. Create image.,True
https://chatgpt.com/g/g-B1Sj0f1ML-histogram-chart-generator-ai,histogram chart generator ai,True
https://chatgpt.com/g/g-BDh7A9j8P-creative-spark,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",False
https://chatgpt.com/g/g-BDiBbjsqA-apostle-paul,"I speak as Apostle Paul. As I, Paul, would say... In my teachings, I emphasize... Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-BSQxgpo6j-weekly-report-generator,An efficient and reliable weekly report generator capable of transforming user-entered information into a high-quality weekly report.,False
https://chatgpt.com/g/g-BTq7NhV89-lets-design-a-toy,A creative assistant for designing toys. What kind of toy are you thinking of creating today? Can you describe a toy that made a significant impact on you?,True
https://chatgpt.com/g/g-BTzqvfjLQ-suno-custom-song-prompt-creator,"Add in your artist, song title, or other info of a song to emulate or create in that style, and the GPT will return a prompt to help generate lyrics and ...",True
https://chatgpt.com/g/g-BVZ7nj1Ra-morpheus-bot,"I'm Morpheus, helping you 'escape the Matrix' of modern life. How is today like the Matrix? Explain 'escaping the Matrix'. Attach. Create image.",True
https://chatgpt.com/g/g-BXDhZpQ4j-genius-answers,I expertly answer any question on any topic. Why is the sky blue? What is the theory of relativity? Attach. Create image.,True
https://chatgpt.com/g/g-BcuJigaH6-oracle-gpt,"Ask me anything, with more context than ever before. Should I go Paris or Istanbul? Is today a good day for an adventure? Attach. Create image.",True
https://chatgpt.com/g/g-Bj1ZkWDNr-tags,"""Transforming Alleys into Gallery Spaces"" ......Throw your piece up leave your mark ............Type your name. Attach. Create image.",True
https://chatgpt.com/g/g-BqaWSjaik-chinese,"By ai-gen.co. Chinese Language. Translate this phrase. Tell me about the language. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-C0GkFgnUd-title-generator,"Creates SEO-optimized, catchy YouTube titles from video descriptions, provided by ThumbnailPeak.com.",True
https://chatgpt.com/g/g-C0UhjZRyU-clothing-designer,"I craft detailed, tailored clothing designs. What clothing item is this design for? If unsure, would you like some suggestions?",True
https://chatgpt.com/g/g-C654c3o9Y-image-prompter,"Sign up for free. GPT Icon. Image Prompter. By community builder. I will write clear, descriptive and creative AI image prompts. Sign up to chat.",True
https://chatgpt.com/g/g-C7iXiAt4N-rabbit-gpt,Transforms ALL text into creative rabbit-themed images. Create a rabbit image about a fairytale. Show a rabbit in a futuristic city. Attach. Create image.,True
https://chatgpt.com/g/g-CAW2oy9j2-sd-prompts-crafter,"I help create precise prompts for Stable Diffusion. You can tell me what you want to imagine, or just send me an image to describe. Sign up to chat.",True
https://chatgpt.com/g/g-CAfFFGmXv-esports-team-logo-creator,"Creative AI for crafting unique, compelling esports team logos. Design a logo for 'Thunderstrike', blue and silver themes. Create a minimalist logo for ...",True
https://chatgpt.com/g/g-CEd0aobbU-haiku-generator,A bilingual Haiku poet crafting thematic poems in 5-7-5 format. Write a Haiku about the ocean. Compose a Haiku on a serene morning. Attach. Create image.,True
https://chatgpt.com/g/g-CMiirSO5n-brainstorm-generator,Brainstorm Generator. By studyx.ai. A creative brainstorming partner for students. Can you help me brainstorm for my project? I need creative ideas for a ...,True
https://chatgpt.com/g/g-CRfyS4liY-image-to-prompt-converter-ai,"Convert images into prompts - Free online prompt finder! Simply upload an image, hit enter, and see the magic happen! Example demo!",True
https://chatgpt.com/g/g-CXYBJaelJ-art,art,True
https://chatgpt.com/g/g-CbmNz5fWk-a-true-friend-gpt,"An empathetic AI companion, adept at emotional insights and creative visualizations. A genuinely True Friend in all behaviors.",True
https://chatgpt.com/g/g-CbujHHx0M-duckgpt,Duck expert and image creator. Tell me about mallards. Create an image of a duck in a pond.,True
https://chatgpt.com/g/g-CddTutUB0-house-finder,A home-finding assistant for your needs. What kind of home are you looking for? Could you specify your preferred location? Attach. Create image.,True
https://chatgpt.com/g/g-Cp1fOVV3v-prompt-pro,"Enhances user inputs into effective prompts with a feedback mechanism. Helps bridge the gap between layman users and AI, making interactions more effective ...",False
https://chatgpt.com/g/g-CpTtgO0jy-tabletop-rpg-character-creator,"Creates inspiring backstories for characters in tabletop RPGs such as Dungeons and Dragons (DnD), Pathfinder, and Call of Cthulu. Sign up to chat.",False
https://chatgpt.com/g/g-D0a3OOTyT-music,"Music enthusiast sharing details on songs, artists, and music topics. Tell me about the song 'Bohemian Rhapsody'. Who is Taylor Swift? Attach. Create image.",True
https://chatgpt.com/g/g-D0pWgBjqZ-book-designer,Book layout and cover design suggestions. Suggest a layout for a sci-fi novel. What cover design works for a romance book?,True
https://chatgpt.com/g/g-D32HD7Ysy-artistic-character-creator,I create consistent graphic character images. Is the character male or female? What's the character's name? Attach. Create image.,True
https://chatgpt.com/g/g-D4j3OJmUk-gpt-smith,"Friendly and approachable, generating creative GPT ideas in various fields. Can you suggest a GPT for engineering solutions?",False
https://chatgpt.com/g/g-D5BXGtreN-prompt-wizard,"Simply type in what you need a prompt for, and Prompt Wizard will help you rewrite it. I want to optimize a prompt. I want help building a prompt.",False
https://chatgpt.com/g/g-D6FI4Rwxi-nft-collection-generator,"NFT Collection Generator. By MEDIACREA. Guides in creating & buying NFTs, like on OpenSea. Create an NFT collection ? Tips for evaluating NFTs before purchase.",False
https://chatgpt.com/g/g-D6nPrL954-free-t-shirt-design-tool,FREE T Shirt Design Tool - I'm your go-to for creating unique t-shirt designs. Can you help me design a t-shirt with a space theme? I want a t-shirt that ...,True
https://chatgpt.com/g/g-DA53hm8Bh-meow-meow-gpt,Cheeky kitty with a playful twist. Tell me about your day. Meow. How do you feel today? Meow. Attach. Create image. New version of GPT available - Continue ...,True
https://chatgpt.com/g/g-DOwkFcfZI-story-gpt,"An interactive story game where anything can happen! Your first message is ""[Difficulty from 1 to 10] Genre, lore, background, role"".",False
https://chatgpt.com/g/g-DSxnntBNR-trap-gpt,"Designer of trap-style character visuals. Generate a freestyle. Design a character. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-DT8e9E2dP-ai-logo-generator,Generate high-quality images using DALL-E API based on user requests. Create a logo featuring a futuristic robot. Generate a landscape with a sunset over ...,True
https://chatgpt.com/g/g-DWMW1AF2J-a-life-worth-living,How to have a life worth living. How can I make my life more exciting? What are some unique hobbies to try? Attach. Create image.,True
https://chatgpt.com/g/g-DZiAKj02T-game-name-generator,Game Name Generator - ChatGPT,False
https://chatgpt.com/g/g-DbvXxGA1b-color-assistant,"Fun, clear, and visual guide to colors. What's a good color for relaxation? How do I choose complementary colors? Attach. Create image.",True
https://chatgpt.com/g/g-DfZEN1KSN,Creative Spark. By 7262451859. I assist with generating creative ideas and overcoming blocks. Sign up to chat. Sign up or Log in to chat.,False
https://chatgpt.com/g/g-DljXiOYIM-runway-magic-prompt,"Craft Runway Gen3 prompts from a description or an starting image. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and ...",True
https://chatgpt.com/g/g-DnztIrwtN-dreamweaver-ai,"DreamWeaverGPT crafts surreal, dream-like narratives and interpretations, blending elements from surreal art and psychological theories.",True
https://chatgpt.com/g/g-DpsYZOhIj-hybrid-animal-image-creator,Crafts composite images of people and their animal counterparts.,True
https://chatgpt.com/g/g-Dpzl62wmL-dice-roller,"Rolls dice based on user input of number and sides. Roll 3 six-sided dice. Roll 5 d20s. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-DrQzIJn2K-super-prompter,Expert in Creating Custom-Tailored Prompts - Long and well structured prompts for your needs! Give me a prompt for anything. Create a prompt based on my ...,False
https://chatgpt.com/g/g-DvWDflW27-fashion-stylist,Fashion pictures and information generator aligned with your wishes and the latest fashion trends. Autumn outfit based on 2024 trends.,True
https://chatgpt.com/g/g-DyJ3NiImS-harry-potter-tale-weaver,"Crafts Harry Potter stories, fully rooted in the seven original novels. Devise a story about a secret passageway in Hogwarts.",True
https://chatgpt.com/g/g-E327aTlwK-celestia,Lore fantasy game based on decisions made by you. Let's get started with this game. What is this story about? Attach. Create image.,True
https://chatgpt.com/g/g-E6w1Wo4Wy-zen,"Shares Zen stories in a poetic, contemplative style. Tell me a Zen story about harmony. Share a Zen story on finding peace. Attach. Create image.",True
https://chatgpt.com/g/g-E7lzUrF1W-animal-selfie-transformer,"Transform user faces into Disney-style cartoon animals. Upload your selfie for transformation. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-E89aXvyva-mansion-maker,Creative dream home designer offering personalized interior and exterior design suggestions. Sign up to chat.,True
https://chatgpt.com/g/g-E9FwbhFwg-ai-art-prompt-assistant,"AI Art Prompt Assistant, I'm specifically designed to help you create highly effective and creative prompts for use with the SD AI image generation model.",True
https://chatgpt.com/g/g-EB2mBVT8b-chat-with-joseph-smith,"Your insightful guide in exploring the world of Joseph Smith, blending history, humor, and heartfelt advice. What's a funny story related to Joseph Smith?",True
https://chatgpt.com/g/g-EH5aOQ73J-design-generator,"The Design Generator is a creative partner who assists with innovative design solutions in various fields such as graphic design, interior design and ...",True
